Season,Player,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,6MOY,AS,DEF1,DEF2,NBA1,NBA2,NBA3,MVP,DPOY,ROY,MIP,CPOY,HOF
1960-1961,Tom Heinsohn,74,2256.0,18.4,0.45,,0.271,,,,,,,,,1.4,5.2,6.6,0.141,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1960-1961,Wilt Chamberlain,79,3773.0,27.8,0.519,,0.429,,,,,,,,,12.3,6.5,18.8,0.24,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1961-1962,Bob Cousy,75,2114.0,18.5,0.443,,0.282,,,,,,,,,0.7,5.6,6.3,0.144,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1961-1962,Bob Pettit,78,3282.0,24.5,0.522,,0.467,,,,,,,,,9.6,1.9,11.5,0.168,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1961-1962,Carl Braun,48,414.0,10.8,0.402,,0.13,,,,,,,,,-0.4,0.9,0.5,0.053,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Cliff Hagan,77,2784.0,19.6,0.524,,0.295,,,,,,,,,7.3,1.2,8.5,0.146,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Elgin Baylor,48,2129.0,26.8,0.492,,0.397,,,,,,,,,4.9,3.0,7.9,0.179,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1961-1962,Frank Ramsey,79,1913.0,16.5,0.504,,0.397,,,,,,,,,3.9,3.4,7.3,0.183,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Guy Rodgers,80,2650.0,9.8,0.395,,0.243,,,,,,,,,-1.1,3.2,2.1,0.038,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Hal Greer,71,2705.0,17.6,0.5,,0.28,,,,,,,,,5.0,3.5,8.5,0.151,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Jack Twyman,80,2991.0,16.8,0.528,,0.282,,,,,,,,,7.5,1.1,8.6,0.138,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1961-1962,Jerry West,75,3087.0,22.9,0.524,,0.516,,,,,,,,,9.8,3.1,12.9,0.201,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1961-1962,K.C. Jones,80,2054.0,11.8,0.445,,0.32,,,,,,,,,0.5,4.4,4.9,0.115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Lenny Wilkens,20,870.0,11.9,0.441,,0.302,,,,,,,,,0.1,0.3,0.4,0.022,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Oscar Robertson,79,3503.0,26.2,0.554,,0.482,,,,,,,,,13.4,2.2,15.6,0.214,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1961-1962,Paul Arizin,78,2785.0,15.0,0.486,,0.403,,,,,,,,,3.9,2.5,6.3,0.109,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Richie Guerin,78,3348.0,21.1,0.516,,0.402,,,,,,,,,9.2,3.0,12.1,0.174,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1961-1962,Sam Jones,78,2388.0,18.1,0.507,,0.231,,,,,,,,,4.9,4.7,9.6,0.193,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1961-1962,Tom Heinsohn,79,2383.0,20.2,0.482,,0.271,,,,,,,,,3.7,5.5,9.3,0.187,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1961-1962,Walt Bellamy,79,3344.0,26.6,0.554,,0.455,,,,,,,,,13.4,2.8,16.3,0.233,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1
1961-1962,Wilt Chamberlain,80,3882.0,32.1,0.536,,0.431,,,,,,,,,17.1,6.0,23.1,0.286,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1962-1963,Bob Cousy,76,1975.0,16.6,0.448,,0.302,,,,,,,,,0.1,5.1,5.2,0.126,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Bob Pettit,79,3090.0,25.0,0.525,,0.507,,,,,,,,,8.5,5.8,14.3,0.222,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1962-1963,Chet Walker,78,1992.0,14.8,0.526,,0.482,,,,,,,,,3.3,2.0,5.3,0.129,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Cliff Hagan,79,1716.0,21.2,0.515,,0.289,,,,,,,,,4.1,2.4,6.5,0.183,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Dave DeBusschere,80,2352.0,14.5,0.476,,0.304,,,,,,,,,1.3,2.3,3.6,0.074,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Elgin Baylor,80,3370.0,26.6,0.519,,0.348,,,,,,,,,9.3,5.1,14.4,0.205,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1962-1963,Frank Ramsey,77,1541.0,12.8,0.472,,0.447,,,,,,,,,0.8,2.8,3.6,0.113,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Guy Rodgers,79,3249.0,12.9,0.43,,0.249,,,,,,,,,-0.8,3.3,2.5,0.037,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Hal Greer,80,2631.0,17.3,0.526,,0.336,,,,,,,,,5.7,2.5,8.2,0.149,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Jack Twyman,80,2623.0,17.7,0.529,,0.281,,,,,,,,,5.8,1.5,7.3,0.133,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Jerry West,55,2163.0,21.9,0.523,,0.393,,,,,,,,,5.5,2.6,8.1,0.18,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1962-1963,John Havlicek,80,2200.0,15.4,0.479,,0.22,,,,,,,,,1.6,4.8,6.4,0.139,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,K.C. Jones,79,1945.0,9.8,0.428,,0.299,,,,,,,,,-0.7,4.2,3.6,0.088,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Lenny Wilkens,75,2569.0,12.1,0.456,,0.382,,,,,,,,,0.4,3.6,4.0,0.075,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Oscar Robertson,80,3521.0,24.6,0.588,,0.476,,,,,,,,,14.1,2.7,16.8,0.229,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1962-1963,Richie Guerin,79,2712.0,18.8,0.517,,0.435,,,,,,,,,5.9,1.4,7.2,0.128,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Sam Jones,76,2323.0,19.1,0.518,,0.248,,,,,,,,,5.0,4.6,9.6,0.198,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Tom Heinsohn,76,2004.0,18.7,0.487,,0.313,,,,,,,,,2.5,4.4,6.8,0.163,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Walt Bellamy,80,3306.0,24.9,0.571,,0.515,,,,,,,,,12.6,1.1,13.7,0.199,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1962-1963,Wilt Chamberlain,80,3806.0,31.8,0.55,,0.402,,,,,,,,,16.0,5.0,20.9,0.264,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1962-1963,Zelmo Beaty,80,1918.0,14.3,0.501,,0.453,,,,,,,,,2.1,3.1,5.2,0.131,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Bob Pettit,80,3296.0,23.6,0.535,,0.451,,,,,,,,,10.1,4.8,14.9,0.217,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Chet Walker,76,2775.0,15.2,0.497,,0.415,,,,,,,,,3.5,1.9,5.4,0.094,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Cliff Hagan,77,2279.0,16.9,0.496,,0.259,,,,,,,,,3.8,2.1,6.0,0.126,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Dave DeBusschere,15,304.0,13.9,0.425,,0.323,,,,,,,,,-0.2,0.2,0.0,-0.003,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Elgin Baylor,78,3164.0,21.1,0.487,,0.33,,,,,,,,,4.7,2.5,7.2,0.109,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Frank Ramsey,75,1227.0,12.6,0.459,,0.386,,,,,,,,,0.5,2.7,3.2,0.125,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Gus Johnson,78,2847.0,16.3,0.46,,0.24,,,,,,,,,1.0,2.5,3.5,0.06,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Guy Rodgers,79,2695.0,12.4,0.417,,0.303,,,,,,,,,-1.2,5.2,4.0,0.071,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Hal Greer,80,3157.0,17.7,0.506,,0.326,,,,,,,,,6.1,2.0,8.1,0.124,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1963-1964,Jack Twyman,68,1996.0,14.6,0.495,,0.23,,,,,,,,,2.8,1.5,4.3,0.105,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Jerry Lucas,79,3273.0,18.9,0.578,,0.385,,,,,,,,,8.8,3.9,12.7,0.187,,,,,0,1,0,0,0,1,0,0,0,1,0,0,1
1963-1964,Jerry West,72,2906.0,24.2,0.562,,0.459,,,,,,,,,12.2,1.8,14.0,0.232,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,John Havlicek,80,2587.0,16.9,0.463,,0.275,,,,,,,,,1.6,6.1,7.7,0.142,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1
1963-1964,K.C. Jones,80,2424.0,10.4,0.411,,0.233,,,,,,,,,-1.2,7.0,5.8,0.114,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Lenny Wilkens,78,2526.0,12.5,0.484,,0.452,,,,,,,,,2.4,2.6,5.0,0.094,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Nate Thurmond,76,1966.0,12.1,0.423,,0.312,,,,,,,,,-0.9,4.4,3.5,0.085,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Oscar Robertson,79,3559.0,27.6,0.576,,0.539,,,,,,,,,16.2,4.4,20.6,0.278,,,,,0,1,0,0,1,0,0,1,0,0,0,0,1
1963-1964,Richie Guerin,80,2366.0,14.7,0.508,,0.501,,,,,,,,,3.9,2.4,6.3,0.127,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Sam Jones,76,2381.0,17.6,0.491,,0.234,,,,,,,,,3.7,5.2,8.9,0.18,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Tom Heinsohn,76,2040.0,17.0,0.458,,0.28,,,,,,,,,0.8,5.4,6.2,0.147,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1963-1964,Walt Bellamy,80,3394.0,23.3,0.555,,0.521,,,,,,,,,11.4,2.9,14.4,0.203,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1963-1964,Wilt Chamberlain,80,3689.0,31.6,0.537,,0.442,,,,,,,,,14.4,10.6,25.0,0.325,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1963-1964,Zelmo Beaty,59,1922.0,14.0,0.505,,0.417,,,,,,,,,2.5,2.4,4.8,0.121,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Bob Pettit,50,1754.0,22.6,0.51,,0.439,,,,11.7,,,,,4.3,2.7,7.1,0.193,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Chet Walker,79,2187.0,14.3,0.471,,0.415,,,,8.5,,,,,1.8,1.9,3.7,0.081,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Cliff Hagan,77,1739.0,16.5,0.491,,0.297,,,,12.5,,,,,2.9,1.8,4.7,0.129,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Dave DeBusschere,79,2769.0,17.4,0.476,,0.365,,,,12.8,,,,,2.8,3.7,6.6,0.114,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Elgin Baylor,74,3056.0,20.5,0.463,,0.321,,,,15.0,,,,,2.5,2.4,4.9,0.078,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1964-1965,Gus Johnson,76,2899.0,16.6,0.457,,0.28,,,,13.6,,,,,1.3,0.8,2.2,0.036,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Guy Rodgers,79,2699.0,14.2,0.421,,0.265,,,,30.5,,,,,-0.9,3.8,2.8,0.051,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Hal Greer,70,2600.0,16.3,0.495,,0.332,,,,17.9,,,,,4.4,2.2,6.6,0.121,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Jack Twyman,80,2236.0,13.9,0.487,,0.221,,,,8.9,,,,,2.9,1.0,3.9,0.083,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Jerry Lucas,66,2864.0,20.9,0.551,,0.326,,,,7.8,,,,,7.6,2.3,9.9,0.166,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1964-1965,Jerry West,74,3066.0,25.0,0.572,,0.477,,,,20.0,,,,,14.8,1.9,16.7,0.261,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1964-1965,John Havlicek,75,2169.0,16.3,0.441,,0.223,,,,13.8,,,,,-0.1,4.6,4.5,0.1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,K.C. Jones,78,2434.0,11.0,0.439,,0.355,,,,21.9,,,,,0.5,6.2,6.7,0.132,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Lenny Wilkens,78,2854.0,15.6,0.496,,0.532,,,,21.6,,,,,4.6,3.5,8.1,0.135,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Nate Thurmond,77,3173.0,16.5,0.456,,0.288,,,,7.1,,,,,1.0,5.1,6.1,0.092,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Oscar Robertson,75,3421.0,26.7,0.561,,0.472,,,,37.8,,,,,14.3,2.7,17.0,0.238,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1964-1965,Richie Guerin,57,1678.0,16.4,0.517,,0.455,,,,23.9,,,,,3.7,1.9,5.7,0.162,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Sam Jones,80,2885.0,20.7,0.505,,0.287,,,,12.1,,,,,7.3,5.5,12.8,0.213,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Tom Heinsohn,67,1706.0,14.3,0.432,,0.24,,,,12.9,,,,,-0.5,4.2,3.6,0.102,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Walt Bellamy,80,3301.0,21.7,0.559,,0.522,,,,8.8,,,,,11.2,0.9,12.1,0.175,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1964-1965,Willis Reed,80,3042.0,17.8,0.477,,0.279,,,,6.7,,,,,3.1,2.4,5.5,0.087,,,,,0,1,0,0,0,0,0,0,0,1,0,0,1
1964-1965,Wilt Chamberlain,73,3301.0,28.6,0.513,,0.422,,,,13.8,,,,,9.6,5.5,15.1,0.219,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1964-1965,Zelmo Beaty,80,2916.0,17.2,0.537,,0.456,,,,5.6,,,,,6.8,4.0,10.8,0.178,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Billy Cunningham,80,2134.0,15.7,0.474,,0.438,,,,13.0,,,,,1.7,3.3,5.0,0.112,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Chet Walker,80,2603.0,15.3,0.514,,0.477,,,,9.9,,,,,4.2,3.5,7.8,0.143,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Cliff Hagan,74,1851.0,14.8,0.491,,0.219,,,,13.6,,,,,2.4,1.2,3.7,0.095,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Dave DeBusschere,79,2696.0,15.7,0.447,,0.294,,,,10.9,,,,,-0.1,3.7,3.7,0.065,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Elgin Baylor,65,1975.0,16.9,0.456,,0.326,,,,15.7,,,,,0.5,2.0,2.6,0.062,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Gail Goodrich,65,1008.0,11.9,0.448,,0.296,,,,13.9,,,,,0.0,0.7,0.7,0.031,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Gus Johnson,41,1284.0,17.4,0.458,,0.269,,,,12.3,,,,,0.4,1.3,1.6,0.06,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1
1965-1966,Guy Rodgers,79,2902.0,16.9,0.419,,0.259,,,,40.3,,,,,-1.9,4.2,2.3,0.039,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Hal Greer,80,3326.0,15.9,0.504,,0.325,,,,15.7,,,,,5.5,4.0,9.5,0.138,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1965-1966,Jack Twyman,73,943.0,14.6,0.494,,0.235,,,,9.1,,,,,1.3,0.6,1.8,0.094,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Jerry Lucas,79,3517.0,18.8,0.499,,0.265,,,,8.2,,,,,4.5,3.6,8.1,0.11,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1965-1966,Jerry West,79,3218.0,24.6,0.573,,0.564,,,,21.9,,,,,14.4,2.7,17.1,0.256,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1965-1966,John Havlicek,71,2175.0,16.7,0.45,,0.263,,,,14.6,,,,,0.1,4.1,4.3,0.094,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1965-1966,K.C. Jones,80,2710.0,10.9,0.458,,0.489,,,,22.7,,,,,1.0,5.6,6.6,0.117,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Lenny Wilkens,69,2692.0,15.9,0.524,,0.558,,,,21.9,,,,,5.4,2.2,7.6,0.135,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Nate Thurmond,73,2891.0,15.0,0.454,,0.382,,,,5.0,,,,,0.3,4.0,4.3,0.072,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Oscar Robertson,76,3493.0,25.2,0.563,,0.511,,,,34.5,,,,,13.6,3.3,16.9,0.232,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1965-1966,Richie Guerin,80,2363.0,16.3,0.498,,0.447,,,,23.3,,,,,3.6,2.0,5.7,0.115,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Rick Barry,80,2990.0,20.0,0.518,,0.389,,,,8.6,,,,,7.2,3.2,10.4,0.167,,,,,0,1,0,0,1,0,0,0,0,1,0,0,1
1965-1966,Sam Jones,67,2155.0,21.7,0.521,,0.305,,,,16.3,,,,,6.1,3.8,10.0,0.222,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1965-1966,Walt Bellamy,80,3352.0,19.3,0.543,,0.502,,,,9.8,,,,,8.3,1.2,9.5,0.136,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Willis Reed,76,2537.0,14.4,0.497,,0.395,,,,4.8,,,,,2.9,0.7,3.6,0.069,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1965-1966,Wilt Chamberlain,79,3737.0,28.3,0.547,,0.49,,,,16.8,,,,,12.9,8.5,21.4,0.275,,,,,0,1,0,0,1,0,0,1,0,0,0,0,1
1965-1966,Zelmo Beaty,80,3072.0,18.5,0.535,,0.43,,,,6.0,,,,,7.3,3.0,10.3,0.161,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Billy Cunningham,81,2168.0,19.3,0.513,,0.461,,,,12.7,,,,,4.4,2.5,6.8,0.151,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Chet Walker,81,2691.0,17.9,0.557,,0.505,,,,8.8,,,,,7.4,2.7,10.1,0.181,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Dave Bing,80,2762.0,16.5,0.475,,0.243,,,,18.1,,,,,2.0,3.2,5.3,0.092,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
1966-1967,Dave DeBusschere,78,2897.0,16.2,0.473,,0.401,,,,10.4,,,,,1.6,4.3,5.9,0.097,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Elgin Baylor,70,2706.0,20.2,0.491,,0.326,,,,11.3,,,,,3.5,2.7,6.2,0.109,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1966-1967,Gail Goodrich,77,1780.0,15.2,0.518,,0.434,,,,15.3,,,,,3.1,1.3,4.4,0.119,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Gus Johnson,73,2626.0,17.6,0.489,,0.278,,,,10.5,,,,,2.7,2.3,5.0,0.092,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Guy Rodgers,81,3063.0,17.9,0.46,,0.345,,,,40.1,,,,,1.3,4.9,6.2,0.097,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Hal Greer,80,3086.0,15.0,0.51,,0.306,,,,12.7,,,,,5.0,2.6,7.6,0.118,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1966-1967,Jerry Lucas,81,3558.0,16.9,0.508,,0.286,,,,9.7,,,,,4.1,3.2,7.3,0.098,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1966-1967,Jerry West,66,2670.0,22.7,0.559,,0.494,,,,23.1,,,,,9.4,2.3,11.7,0.21,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1966-1967,John Havlicek,81,2602.0,19.2,0.5,,0.286,,,,15.6,,,,,4.2,4.1,8.3,0.154,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,K.C. Jones,78,2446.0,7.7,0.445,,0.412,,,,18.2,,,,,0.1,3.5,3.7,0.072,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Lenny Wilkens,78,2974.0,15.6,0.524,,0.563,,,,19.6,,,,,5.2,2.4,7.6,0.123,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Nate Thurmond,65,2761.0,17.4,0.48,,0.417,,,,7.5,,,,,1.7,5.6,7.2,0.125,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Oscar Robertson,79,3468.0,25.5,0.583,,0.496,,,,35.1,,,,,14.7,2.7,17.4,0.241,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1966-1967,Richie Guerin,80,2275.0,14.4,0.502,,0.46,,,,20.6,,,,,3.1,1.6,4.7,0.099,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Rick Barry,78,3175.0,24.2,0.531,,0.38,,,,13.6,,,,,10.1,4.3,14.4,0.218,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1966-1967,Sam Jones,72,2325.0,18.5,0.508,,0.264,,,,13.8,,,,,4.4,3.1,7.5,0.155,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1
1966-1967,Walt Bellamy,79,3010.0,18.4,0.56,,0.535,,,,9.2,,,,,7.4,1.4,8.8,0.14,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1966-1967,Willis Reed,78,2824.0,19.7,0.538,,0.375,,,,6.3,,,,,6.5,1.3,7.9,0.134,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1966-1967,Wilt Chamberlain,81,3682.0,26.5,0.637,,0.761,,,,21.7,,,,,14.8,7.0,21.9,0.285,,,,,0,1,0,0,1,0,0,1,0,0,0,0,1
1966-1967,Zelmo Beaty,48,1661.0,16.5,0.528,,0.375,,,,5.1,,,,,3.1,1.4,4.5,0.131,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Bill Bradley,45,874.0,11.7,0.465,,0.305,,,,20.5,,,,,0.2,0.8,1.1,0.058,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Billy Cunningham,74,2076.0,18.6,0.499,,0.432,,,,12.0,,,,,3.0,3.4,6.4,0.148,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Chet Walker,82,2623.0,15.9,0.521,,0.455,,,,7.5,,,,,4.5,3.7,8.2,0.15,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Dave Bing,79,3209.0,18.5,0.49,,0.353,,,,23.0,,,,,3.8,2.5,6.2,0.093,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1967-1968,Dave DeBusschere,80,3125.0,15.0,0.483,,0.336,,,,7.6,,,,,1.8,2.9,4.7,0.072,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Earl Monroe,82,3012.0,19.3,0.518,,0.396,,,,16.8,,,,,6.2,3.1,9.3,0.148,,,,,0,0,0,0,0,0,0,0,0,1,0,0,1
1967-1968,Elgin Baylor,77,3029.0,21.0,0.505,,0.363,,,,16.4,,,,,4.9,3.2,8.0,0.127,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1967-1968,Gail Goodrich,79,2057.0,14.9,0.555,,0.483,,,,12.9,,,,,5.0,1.3,6.3,0.146,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Gus Johnson,60,2271.0,17.1,0.497,,0.261,,,,9.7,,,,,2.3,3.0,5.3,0.112,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Guy Rodgers,79,1546.0,10.5,0.416,,0.312,,,,29.6,,,,,-0.8,0.6,-0.2,-0.007,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Hal Greer,82,3263.0,17.1,0.529,,0.338,,,,14.9,,,,,6.9,4.3,11.2,0.165,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1967-1968,Jerry Lucas,82,3619.0,19.8,0.565,,0.327,,,,9.5,,,,,8.8,1.3,10.1,0.133,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1967-1968,Jerry West,51,1919.0,23.2,0.59,,0.521,,,,22.6,,,,,8.0,1.6,9.6,0.241,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1967-1968,John Havlicek,82,2921.0,17.7,0.486,,0.292,,,,18.6,,,,,2.7,4.9,7.6,0.125,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1
1967-1968,Lenny Wilkens,82,3169.0,19.0,0.525,,0.571,,,,30.2,,,,,6.3,3.8,10.1,0.153,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Nate Thurmond,51,2222.0,19.0,0.466,,0.471,,,,13.0,,,,,0.5,4.7,5.2,0.112,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
1967-1968,Oscar Robertson,65,2765.0,24.6,0.588,,0.5,,,,33.2,,,,,11.5,0.8,12.3,0.214,,,,,0,1,0,0,1,0,0,0,0,0,0,0,1
1967-1968,Sam Jones,73,2408.0,18.3,0.513,,0.279,,,,13.2,,,,,4.5,3.2,7.7,0.154,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1
